,County,Pollutant,Dayofweek,Hour,Season,Sample
1820,Alameda,Ozone,Fri,5,4,0.207243461
1821,Alameda,Ozone,Fri,6,1,0.215659341
1822,Alameda,Ozone,Fri,6,2,0.374107143
1823,Alameda,Ozone,Fri,6,3,0.25026455
1824,Alameda,Ozone,Fri,6,4,0.218913481
1825,Alameda,Ozone,Fri,7,1,0.21510989
1826,Alameda,Ozone,Fri,7,2,0.389461358
1827,Alameda,Ozone,Fri,7,3,0.264821429
1828,Alameda,Ozone,Fri,7,4,0.214688129
1829,Alameda,Ozone,Fri,8,1,0.231868132
1830,Alameda,Ozone,Fri,8,2,0.416780045
1831,Alameda,Ozone,Fri,8,3,0.28020654
1832,Alameda,Ozone,Fri,8,4,0.226915114
1833,Alameda,Ozone,Fri,9,1,0.289915966
1834,Alameda,Ozone,Fri,9,2,0.45010989
1835,Alameda,Ozone,Fri,9,3,0.307917384
1836,Alameda,Ozone,Fri,9,4,0.259758551
1837,Alameda,Ozone,Fri,10,1,0.330857143
1838,Alameda,Ozone,Fri,10,2,0.494642857
1839,Alameda,Ozone,Fri,10,3,0.360884354
1840,Alameda,Ozone,Fri,10,4,0.292756539
1841,Alameda,Ozone,Fri,11,1,0.3767507
1842,Alameda,Ozone,Fri,11,2,0.528131868
1843,Alameda,Ozone,Fri,11,3,0.424319728
1844,Alameda,Ozone,Fri,11,4,0.321730382
1845,Alameda,Ozone,Fri,12,1,0.391036415
1846,Alameda,Ozone,Fri,12,2,0.565494505
1847,Alameda,Ozone,Fri,12,3,0.484013605
1848,Alameda,Ozone,Fri,12,4,0.360612245
1849,Alameda,Ozone,Fri,13,1,0.397527473
1850,Alameda,Ozone,Fri,13,2,0.589450549
1851,Alameda,Ozone,Fri,13,3,0.520068027
1852,Alameda,Ozone,Fri,13,4,0.393561368
1853,Alameda,Ozone,Fri,14,1,0.405494505
1854,Alameda,Ozone,Fri,14,2,0.594065934
1855,Alameda,Ozone,Fri,14,3,0.52670068
1856,Alameda,Ozone,Fri,14,4,0.411111111
1857,Alameda,Ozone,Fri,15,1,0.391758242
1858,Alameda,Ozone,Fri,15,2,0.591648352
1859,Alameda,Ozone,Fri,15,3,0.507917384
1860,Alameda,Ozone,Fri,15,4,0.398611111
1861,Alameda,Ozone,Fri,16,1,0.372802198
1862,Alameda,Ozone,Fri,16,2,0.567472527
1863,Alameda,Ozone,Fri,16,3,0.471600688
1864,Alameda,Ozone,Fri,16,4,0.365277778
1865,Alameda,Ozone,Fri,17,1,0.338186813
1866,Alameda,Ozone,Fri,17,2,0.530989011
1867,Alameda,Ozone,Fri,17,3,0.422203098
1868,Alameda,Ozone,Fri,17,4,0.311706349
1869,Alameda,Ozone,Fri,18,1,0.314285714
1870,Alameda,Ozone,Fri,18,2,0.494945055
1871,Alameda,Ozone,Fri,18,3,0.361273666
1872,Alameda,Ozone,Fri,18,4,0.279678068
1873,Alameda,Ozone,Fri,19,1,0.301098901
1874,Alameda,Ozone,Fri,19,2,0.465274725
1875,Alameda,Ozone,Fri,19,3,0.329776248
1876,Alameda,Ozone,Fri,19,4,0.278470825
1877,Alameda,Ozone,Fri,20,1,0.303021978
1878,Alameda,Ozone,Fri,20,2,0.443736264
1879,Alameda,Ozone,Fri,20,3,0.316326531
1880,Alameda,Ozone,Fri,20,4,0.279476861
1881,Alameda,Ozone,Fri,21,1,0.301373626
1882,Alameda,Ozone,Fri,21,2,0.432527473
1883,Alameda,Ozone,Fri,21,3,0.311876076
1884,Alameda,Ozone,Fri,21,4,0.280684105
1885,Alameda,Ozone,Fri,22,1,0.298626374
1886,Alameda,Ozone,Fri,22,2,0.412747253
1887,Alameda,Ozone,Fri,22,3,0.306540448
1888,Alameda,Ozone,Fri,22,4,0.285311871
1889,Alameda,Ozone,Fri,23,1,0.298626374
1890,Alameda,Ozone,Fri,23,2,0.398461538
1891,Alameda,Ozone,Fri,23,3,0.304991394
1892,Alameda,Ozone,Fri,23,4,0.276861167
1893,Alameda,Ozone,Sat,0,1,0.306043956
1894,Alameda,Ozone,Sat,0,2,0.393626374
1895,Alameda,Ozone,Sat,0,3,0.293135436
1896,Alameda,Ozone,Sat,0,4,0.298886827
1897,Alameda,Ozone,Sat,1,1,0.301373626
1898,Alameda,Ozone,Sat,1,2,0.394065934
1899,Alameda,Ozone,Sat,1,3,0.289795918
1900,Alameda,Ozone,Sat,1,4,0.309090909
1901,Alameda,Ozone,Sat,2,1,0.291483516
1902,Alameda,Ozone,Sat,2,2,0.383736264
1903,Alameda,Ozone,Sat,2,3,0.286830357
1904,Alameda,Ozone,Sat,2,4,0.314285714
1905,Alameda,Ozone,Sat,3,3,0.254945055
1906,Alameda,Ozone,Sat,3,4,0.236263736
1907,Alameda,Ozone,Sat,4,1,0.29532967
1908,Alameda,Ozone,Sat,4,2,0.374505495
1909,Alameda,Ozone,Sat,4,3,0.260111317
1910,Alameda,Ozone,Sat,4,4,0.277255639
1911,Alameda,Ozone,Sat,5,1,0.28543956
1912,Alameda,Ozone,Sat,5,2,0.356703297
1913,Alameda,Ozone,Sat,5,3,0.245454545
1914,Alameda,Ozone,Sat,5,4,0.268984962
1915,Alameda,Ozone,Sat,6,1,0.268406593
1916,Alameda,Ozone,Sat,6,2,0.381538462
1917,Alameda,Ozone,Sat,6,3,0.252133581
1918,Alameda,Ozone,Sat,6,4,0.257142857
1919,Alameda,Ozone,Sat,7,1,0.278021978
1920,Alameda,Ozone,Sat,7,2,0.427912088
1921,Alameda,Ozone,Sat,7,3,0.275139147
1922,Alameda,Ozone,Sat,7,4,0.264285714
1923,Alameda,Ozone,Sat,8,1,0.301098901
1924,Alameda,Ozone,Sat,8,2,0.450989011
1925,Alameda,Ozone,Sat,8,3,0.303339518
1926,Alameda,Ozone,Sat,8,4,0.292949907
1927,Alameda,Ozone,Sat,9,1,0.347802198
1928,Alameda,Ozone,Sat,9,2,0.485494505
1929,Alameda,Ozone,Sat,9,3,0.340445269
1930,Alameda,Ozone,Sat,9,4,0.342857143
1931,Alameda,Ozone,Sat,10,1,0.378296703
1932,Alameda,Ozone,Sat,10,2,0.527032967
1933,Alameda,Ozone,Sat,10,3,0.402226345
1934,Alameda,Ozone,Sat,10,4,0.380890538
1935,Alameda,Ozone,Sat,11,1,0.405494505
1936,Alameda,Ozone,Sat,11,2,0.560879121
1937,Alameda,Ozone,Sat,11,3,0.458441558
1938,Alameda,Ozone,Sat,11,4,0.423747681
1939,Alameda,Ozone,Sat,12,1,0.427747253
1940,Alameda,Ozone,Sat,12,2,0.590769231
1941,Alameda,Ozone,Sat,12,3,0.500371058
1942,Alameda,Ozone,Sat,12,4,0.452133581
1943,Alameda,Ozone,Sat,13,1,0.443131868
1944,Alameda,Ozone,Sat,13,2,0.613406593
1945,Alameda,Ozone,Sat,13,3,0.517293233
1946,Alameda,Ozone,Sat,13,4,0.473120301
1947,Alameda,Ozone,Sat,14,1,0.446978022
1948,Alameda,Ozone,Sat,14,2,0.610549451
1949,Alameda,Ozone,Sat,14,3,0.512969925
1950,Alameda,Ozone,Sat,14,4,0.47406015
1951,Alameda,Ozone,Sat,15,1,0.429945055
1952,Alameda,Ozone,Sat,15,2,0.598021978
1953,Alameda,Ozone,Sat,15,3,0.492293233
1954,Alameda,Ozone,Sat,15,4,0.462030075
1955,Alameda,Ozone,Sat,16,1,0.408516484
1956,Alameda,Ozone,Sat,16,2,0.575604396
1957,Alameda,Ozone,Sat,16,3,0.456203008
1958,Alameda,Ozone,Sat,16,4,0.425231911
1959,Alameda,Ozone,Sat,17,1,0.365934066
1960,Alameda,Ozone,Sat,17,2,0.548791209
1961,Alameda,Ozone,Sat,17,3,0.412218045
1962,Alameda,Ozone,Sat,17,4,0.371428571
1963,Alameda,Ozone,Sat,18,1,0.330769231
1964,Alameda,Ozone,Sat,18,2,0.505494505
1965,Alameda,Ozone,Sat,18,3,0.365789474
1966,Alameda,Ozone,Sat,18,4,0.313729128
1967,Alameda,Ozone,Sat,19,1,0.313461538
1968,Alameda,Ozone,Sat,19,2,0.46043956
1969,Alameda,Ozone,Sat,19,3,0.340601504
1970,Alameda,Ozone,Sat,19,4,0.293320965
1971,Alameda,Ozone,Sat,20,1,0.290934066
1972,Alameda,Ozone,Sat,20,2,0.427252747
1973,Alameda,Ozone,Sat,20,3,0.331766917
1974,Alameda,Ozone,Sat,20,4,0.271243043
1975,Alameda,Ozone,Sat,21,1,0.284340659
1976,Alameda,Ozone,Sat,21,2,0.418461538
1977,Alameda,Ozone,Sat,21,3,0.322634508
1978,Alameda,Ozone,Sat,21,4,0.266048237
1979,Alameda,Ozone,Sat,22,1,0.288186813
1980,Alameda,Ozone,Sat,22,2,0.404835165
1981,Alameda,Ozone,Sat,22,3,0.312059369
1982,Alameda,Ozone,Sat,22,4,0.257328386
1983,Alameda,Ozone,Sat,23,1,0.282142857
1984,Alameda,Ozone,Sat,23,2,0.407912088
1985,Alameda,Ozone,Sat,23,3,0.309090909
1986,Alameda,Ozone,Sat,23,4,0.253432282
1987,Alameda,SO2,Sun,0,1,0.007794872
1988,Alameda,SO2,Sun,0,2,0.009128205
1989,Alameda,SO2,Sun,0,3,0.007111111
1990,Alameda,SO2,Sun,0,4,0.007878788
1991,Alameda,SO2,Sun,1,1,0.007384615
1992,Alameda,SO2,Sun,1,2,0.009333333
1993,Alameda,SO2,Sun,1,3,0.006888889
1994,Alameda,SO2,Sun,1,4,0.008
1995,Alameda,SO2,Sun,4,1,0.009538462
1996,Alameda,SO2,Sun,4,2,0.009538462
1997,Alameda,SO2,Sun,4,3,0.007111111
1998,Alameda,SO2,Sun,4,4,0.010424242
1999,Alameda,SO2,Sun,5,1,0.009025641
2000,Alameda,SO2,Sun,5,2,0.00974359
2001,Alameda,SO2,Sun,5,3,0.007555556
2002,Alameda,SO2,Sun,5,4,0.008
2003,Alameda,SO2,Sun,6,1,0.008717949
2004,Alameda,SO2,Sun,6,2,0.010051282
2005,Alameda,SO2,Sun,6,3,0.008222222
2006,Alameda,SO2,Sun,6,4,0.007393939
2007,Alameda,SO2,Sun,7,1,0.008512821
2008,Alameda,SO2,Sun,7,2,0.012820513
2009,Alameda,SO2,Sun,7,3,0.011555556
2010,Alameda,SO2,Sun,7,4,0.007393939
2011,Alameda,SO2,Sun,8,1,0.009846154
2012,Alameda,SO2,Sun,8,2,0.015487179
2013,Alameda,SO2,Sun,8,3,0.015111111
2014,Alameda,SO2,Sun,8,4,0.008
2015,Alameda,SO2,Sun,9,1,0.011589744
2016,Alameda,SO2,Sun,9,2,0.013948718
2017,Alameda,SO2,Sun,9,3,0.012333333
2018,Alameda,SO2,Sun,9,4,0.010060606
2019,Alameda,SO2,Sun,10,1,0.011179487
2020,Alameda,SO2,Sun,10,2,0.012615385
2021,Alameda,SO2,Sun,10,3,0.010666667
2022,Alameda,SO2,Sun,10,4,0.012121212
2023,Alameda,SO2,Sun,11,1,0.012
2024,Alameda,SO2,Sun,11,2,0.012205128
2025,Alameda,SO2,Sun,11,3,0.010777778
2026,Alameda,SO2,Sun,11,4,0.011393939
2027,Alameda,SO2,Sun,12,1,0.010974359
2028,Alameda,SO2,Sun,12,2,0.012205128
2029,Alameda,SO2,Sun,12,3,0.010222222
2030,Alameda,SO2,Sun,12,4,0.012242424
2031,Alameda,SO2,Sun,13,1,0.010153846
2032,Alameda,SO2,Sun,13,2,0.011794872
2033,Alameda,SO2,Sun,13,3,0.010555556
2034,Alameda,SO2,Sun,13,4,0.012363636
2035,Alameda,SO2,Sun,14,1,0.008923077
2036,Alameda,SO2,Sun,14,2,0.011384615
2037,Alameda,SO2,Sun,14,3,0.010909091
2038,Alameda,SO2,Sun,14,4,0.009939394
2039,Alameda,SO2,Sun,15,1,0.009128205
2040,Alameda,SO2,Sun,15,2,0.010769231
2041,Alameda,SO2,Sun,15,3,0.010545455
2042,Alameda,SO2,Sun,15,4,0.008363636
2043,Alameda,SO2,Sun,16,1,0.008615385
2044,Alameda,SO2,Sun,16,2,0.010666667
2045,Alameda,SO2,Sun,16,3,0.01030303
2046,Alameda,SO2,Sun,16,4,0.006666667
2047,Alameda,SO2,Sun,17,1,0.008512821
2048,Alameda,SO2,Sun,17,2,0.010153846
2049,Alameda,SO2,Sun,17,3,0.009212121
2050,Alameda,SO2,Sun,17,4,0.00569697
2051,Alameda,SO2,Sun,18,1,0.008205128
2052,Alameda,SO2,Sun,18,2,0.009846154
2053,Alameda,SO2,Sun,18,3,0.008848485
2054,Alameda,SO2,Sun,18,4,0.00569697
2055,Alameda,SO2,Sun,19,1,0.007794872
2056,Alameda,SO2,Sun,19,2,0.009333333
2057,Alameda,SO2,Sun,19,3,0.008222222
2058,Alameda,SO2,Sun,19,4,0.006545455
2059,Alameda,SO2,Sun,20,1,0.007897436
2060,Alameda,SO2,Sun,20,2,0.009128205
2061,Alameda,SO2,Sun,20,3,0.008222222
2062,Alameda,SO2,Sun,20,4,0.006424242
2063,Alameda,SO2,Sun,21,1,0.008615385
2064,Alameda,SO2,Sun,21,2,0.00974359
2065,Alameda,SO2,Sun,21,3,0.007444444
2066,Alameda,SO2,Sun,21,4,0.006060606
2067,Alameda,SO2,Sun,22,1,0.008717949
2068,Alameda,SO2,Sun,22,2,0.009333333
2069,Alameda,SO2,Sun,22,3,0.007666667
2070,Alameda,SO2,Sun,22,4,0.00630303
2071,Alameda,SO2,Sun,23,1,0.009025641
2072,Alameda,SO2,Sun,23,2,0.009128205
2073,Alameda,SO2,Sun,23,3,0.007444444
2074,Alameda,SO2,Sun,23,4,0.006666667
2075,Alameda,SO2,Mon,0,1,0.008307692
2076,Alameda,SO2,Mon,0,2,0.008820513
2077,Alameda,SO2,Mon,0,3,0.007888889
2078,Alameda,SO2,Mon,0,4,0.006787879
2079,Alameda,SO2,Mon,1,1,0.008102564
2080,Alameda,SO2,Mon,1,2,0.008820513
2081,Alameda,SO2,Mon,1,3,0.007444444
2082,Alameda,SO2,Mon,1,4,0.006909091
2083,Alameda,SO2,Mon,2,1,0.007666667
2084,Alameda,SO2,Mon,2,2,0.009025641
2085,Alameda,SO2,Mon,2,3,0.007222222
2086,Alameda,SO2,Mon,2,4,0.007030303
2087,Alameda,SO2,Mon,5,1,0.009666667
2088,Alameda,SO2,Mon,5,2,0.00974359
2089,Alameda,SO2,Mon,5,3,0.008555556
2090,Alameda,SO2,Mon,5,4,0.00969697
2091,Alameda,SO2,Mon,6,1,0.01
2092,Alameda,SO2,Mon,6,2,0.010461538
2093,Alameda,SO2,Mon,6,3,0.009111111
2094,Alameda,SO2,Mon,6,4,0.009333333
2095,Alameda,SO2,Mon,7,1,0.011589744
2096,Alameda,SO2,Mon,7,2,0.010777778
2097,Alameda,SO2,Mon,7,3,0.012
2098,Alameda,SO2,Mon,7,4,0.010666667
2099,Alameda,SO2,Mon,8,1,0.012923077
2100,Alameda,SO2,Mon,8,2,0.012512821
2101,Alameda,SO2,Mon,8,3,0.013575758
2102,Alameda,SO2,Mon,8,4,0.010424242
2103,Alameda,SO2,Mon,9,1,0.013948718
2104,Alameda,SO2,Mon,9,2,0.012205128
2105,Alameda,SO2,Mon,9,3,0.01430303
2106,Alameda,SO2,Mon,9,4,0.012121212
2107,Alameda,SO2,Mon,10,1,0.016111111
2108,Alameda,SO2,Mon,10,2,0.012307692
2109,Alameda,SO2,Mon,10,3,0.015444444
2110,Alameda,SO2,Mon,10,4,0.010181818
2111,Alameda,SO2,Mon,11,1,0.014153846
2112,Alameda,SO2,Mon,11,2,0.013025641
2113,Alameda,SO2,Mon,11,3,0.016
2114,Alameda,SO2,Mon,11,4,0.008727273
2115,Alameda,SO2,Mon,12,1,0.013948718
2116,Alameda,SO2,Mon,12,2,0.012923077
2117,Alameda,SO2,Mon,12,3,0.016444444
2118,Alameda,SO2,Mon,12,4,0.008242424
2119,Alameda,SO2,Mon,13,1,0.016512821
2120,Alameda,SO2,Mon,13,2,0.012205128
2121,Alameda,SO2,Mon,13,3,0.013666667
2122,Alameda,SO2,Mon,13,4,0.00969697
2123,Alameda,SO2,Mon,14,1,0.01374359
2124,Alameda,SO2,Mon,14,2,0.010871795
2125,Alameda,SO2,Mon,14,3,0.011666667
2126,Alameda,SO2,Mon,14,4,0.008121212
2127,Alameda,SO2,Mon,15,1,0.012820513
2128,Alameda,SO2,Mon,15,2,0.012205128
2129,Alameda,SO2,Mon,15,3,0.011666667
2130,Alameda,SO2,Mon,15,4,0.006787879
2131,Alameda,SO2,Mon,16,1,0.012307692
2132,Alameda,SO2,Mon,16,2,0.011589744
2133,Alameda,SO2,Mon,16,3,0.012606061
2134,Alameda,SO2,Mon,16,4,0.006060606
2135,Alameda,SO2,Mon,17,1,0.010358974
2136,Alameda,SO2,Mon,17,2,0.011282051
2137,Alameda,SO2,Mon,17,3,0.011757576
2138,Alameda,SO2,Mon,17,4,0.005575758
2139,Alameda,SO2,Mon,18,1,0.009948718
2140,Alameda,SO2,Mon,18,2,0.010871795
2141,Alameda,SO2,Mon,18,3,0.010424242
2142,Alameda,SO2,Mon,18,4,0.005090909
2143,Alameda,SO2,Mon,19,1,0.01025641
2144,Alameda,SO2,Mon,19,2,0.01025641
2145,Alameda,SO2,Mon,19,3,0.008727273
2146,Alameda,SO2,Mon,19,4,0.006060606
2147,Alameda,SO2,Mon,20,1,0.010358974
2148,Alameda,SO2,Mon,20,2,0.009641026
2149,Alameda,SO2,Mon,20,3,0.008242424
2150,Alameda,SO2,Mon,20,4,0.006060606
2151,Alameda,SO2,Mon,21,1,0.00974359
2152,Alameda,SO2,Mon,21,2,0.009333333
2153,Alameda,SO2,Mon,21,3,0.008242424
2154,Alameda,SO2,Mon,21,4,0.006424242
2155,Alameda,SO2,Mon,22,1,0.009641026
2156,Alameda,SO2,Mon,22,2,0.01025641
2157,Alameda,SO2,Mon,22,3,0.008
2158,Alameda,SO2,Mon,22,4,0.007393939
2159,Alameda,SO2,Mon,23,1,0.009538462
2160,Alameda,SO2,Mon,23,2,0.010153846
2161,Alameda,SO2,Mon,23,3,0.008363636
2162,Alameda,SO2,Mon,23,4,0.007393939
2163,Alameda,SO2,Tue,0,1,0.00974359
2164,Alameda,SO2,Tue,0,2,0.009230769
2165,Alameda,SO2,Tue,0,3,0.008606061
2166,Alameda,SO2,Tue,0,4,0.006787879
2167,Alameda,SO2,Tue,1,1,0.009846154
2168,Alameda,SO2,Tue,1,2,0.009128205
2169,Alameda,SO2,Tue,1,3,0.008606061
2170,Alameda,SO2,Tue,1,4,0.006545455
2171,Alameda,SO2,Tue,2,1,0.009846154
2172,Alameda,SO2,Tue,2,2,0.009435897
2173,Alameda,SO2,Tue,2,3,0.008266667
2174,Alameda,SO2,Tue,2,4,0.00630303
2175,Alameda,SO2,Tue,5,1,0.011487179
2176,Alameda,SO2,Tue,5,2,0.011487179
2177,Alameda,SO2,Tue,5,3,0.008848485
2178,Alameda,SO2,Tue,5,4,0.009454545
2179,Alameda,SO2,Tue,6,1,0.011897436
2180,Alameda,SO2,Tue,6,2,0.011393939
2181,Alameda,SO2,Tue,6,3,0.009454545
2182,Alameda,SO2,Tue,6,4,0.010181818
2183,Alameda,SO2,Tue,7,1,0.012555556
2184,Alameda,SO2,Tue,7,2,0.013818182
2185,Alameda,SO2,Tue,7,3,0.009888889
2186,Alameda,SO2,Tue,7,4,0.009939394
2187,Alameda,SO2,Tue,8,1,0.015487179
2188,Alameda,SO2,Tue,8,2,0.016512821
2189,Alameda,SO2,Tue,8,3,0.010461538
2190,Alameda,SO2,Tue,8,4,0.011333333
2191,Alameda,SO2,Tue,9,1,0.030333333
2192,Alameda,SO2,Tue,9,2,0.021846154
2193,Alameda,SO2,Tue,9,3,0.010974359
2194,Alameda,SO2,Tue,9,4,0.014909091
2195,Alameda,SO2,Tue,10,1,0.03025641
2196,Alameda,SO2,Tue,10,2,0.023487179
2197,Alameda,SO2,Tue,10,3,0.010974359
2198,Alameda,SO2,Tue,10,4,0.012363636
2199,Alameda,SO2,Tue,11,1,0.016484848
2200,Alameda,SO2,Tue,11,2,0.017948718
2201,Alameda,SO2,Tue,11,3,0.013
2202,Alameda,SO2,Tue,11,4,0.012363636
2203,Alameda,SO2,Tue,12,1,0.014461538
2204,Alameda,SO2,Tue,12,2,0.014153846
2205,Alameda,SO2,Tue,12,3,0.012111111
2206,Alameda,SO2,Tue,12,4,0.011030303
2207,Alameda,SO2,Tue,13,1,0.015
2208,Alameda,SO2,Tue,13,2,0.015282051
2209,Alameda,SO2,Tue,13,3,0.015393939
2210,Alameda,SO2,Tue,13,4,0.011272727
2211,Alameda,SO2,Tue,14,1,0.014461538
2212,Alameda,SO2,Tue,14,2,0.015179487
2213,Alameda,SO2,Tue,14,3,0.014545455
2214,Alameda,SO2,Tue,14,4,0.010777778
2215,Alameda,SO2,Tue,15,1,0.015076923
2216,Alameda,SO2,Tue,15,2,0.012923077
2217,Alameda,SO2,Tue,15,3,0.011515152
2218,Alameda,SO2,Tue,15,4,0.019444444
2219,Alameda,SO2,Tue,16,1,0.012923077
2220,Alameda,SO2,Tue,16,2,0.012820513
2221,Alameda,SO2,Tue,16,3,0.010787879
2222,Alameda,SO2,Tue,16,4,0.011222222
2223,Alameda,SO2,Tue,17,1,0.011897436
2224,Alameda,SO2,Tue,17,2,0.013641026
2225,Alameda,SO2,Tue,17,3,0.011515152
2226,Alameda,SO2,Tue,17,4,0.009444444
2227,Alameda,SO2,Tue,18,1,0.011692308
2228,Alameda,SO2,Tue,18,2,0.013128205
2229,Alameda,SO2,Tue,18,3,0.010424242
2230,Alameda,SO2,Tue,18,4,0.008555556
2231,Alameda,SO2,Tue,19,1,0.010974359
2232,Alameda,SO2,Tue,19,2,0.011179487
2233,Alameda,SO2,Tue,19,3,0.008242424
2234,Alameda,SO2,Tue,19,4,0.007444444
2235,Alameda,SO2,Tue,20,1,0.010358974
2236,Alameda,SO2,Tue,20,2,0.010564103
2237,Alameda,SO2,Tue,20,3,0.007636364
2238,Alameda,SO2,Tue,20,4,0.007222222
2239,Alameda,SO2,Tue,21,1,0.00974359
2240,Alameda,SO2,Tue,21,2,0.010153846
2241,Alameda,SO2,Tue,21,3,0.008242424
2242,Alameda,SO2,Tue,21,4,0.008111111
2243,Alameda,SO2,Tue,22,1,0.009846154
2244,Alameda,SO2,Tue,22,2,0.009846154
2245,Alameda,SO2,Tue,22,3,0.008484848
2246,Alameda,SO2,Tue,22,4,0.008555556
2247,Alameda,SO2,Tue,23,1,0.009641026
2248,Alameda,SO2,Tue,23,2,0.009846154
2249,Alameda,SO2,Tue,23,3,0.008242424
2250,Alameda,SO2,Tue,23,4,0.008777778
2251,Alameda,SO2,Wed,0,1,0.009333333
2252,Alameda,SO2,Wed,0,2,0.009641026
2253,Alameda,SO2,Wed,0,3,0.007636364
2254,Alameda,SO2,Wed,0,4,0.009
2255,Alameda,SO2,Wed,1,1,0.009025641
2256,Alameda,SO2,Wed,1,2,0.00974359
2257,Alameda,SO2,Wed,1,3,0.007515152
2258,Alameda,SO2,Wed,1,4,0.008444444
2259,Alameda,SO2,Wed,2,1,0.008820513
2260,Alameda,SO2,Wed,2,2,0.00974359
2261,Alameda,SO2,Wed,2,3,0.007393939
2262,Alameda,SO2,Wed,2,4,0.008444444
2263,Alameda,SO2,Wed,5,1,0.011794872
2264,Alameda,SO2,Wed,5,2,0.012
2265,Alameda,SO2,Wed,5,3,0.013333333
2266,Alameda,SO2,Wed,5,4,0.009888889
2267,Alameda,SO2,Wed,6,1,0.012333333
2268,Alameda,SO2,Wed,6,2,0.014153846
2269,Alameda,SO2,Wed,6,3,0.018133333
2270,Alameda,SO2,Wed,6,4,0.011333333
2271,Alameda,SO2,Wed,7,1,0.014060606
2272,Alameda,SO2,Wed,7,2,0.019589744
2273,Alameda,SO2,Wed,7,3,0.024266667
2274,Alameda,SO2,Wed,7,4,0.013
2275,Alameda,SO2,Wed,8,1,0.016888889
2276,Alameda,SO2,Wed,8,2,0.022871795
2277,Alameda,SO2,Wed,8,3,0.029466667
2278,Alameda,SO2,Wed,8,4,0.016333333
2279,Alameda,SO2,Wed,9,1,0.018333333
2280,Alameda,SO2,Wed,9,2,0.023179487
2281,Alameda,SO2,Wed,9,3,0.0252
2282,Alameda,SO2,Wed,9,4,0.022333333
2283,Alameda,SO2,Wed,10,1,0.025846154
2284,Alameda,SO2,Wed,10,2,0.021333333
2285,Alameda,SO2,Wed,10,3,0.0232
2286,Alameda,SO2,Wed,10,4,0.018666667
2287,Alameda,SO2,Wed,11,1,0.024820513
2288,Alameda,SO2,Wed,11,2,0.016717949
2289,Alameda,SO2,Wed,11,3,0.015636364
2290,Alameda,SO2,Wed,11,4,0.016555556
2291,Alameda,SO2,Wed,12,1,0.028102564
2292,Alameda,SO2,Wed,12,2,0.014564103
2293,Alameda,SO2,Wed,12,3,0.013939394
2294,Alameda,SO2,Wed,12,4,0.014
2295,Alameda,SO2,Wed,13,1,0.038769231
2296,Alameda,SO2,Wed,13,2,0.015692308
2297,Alameda,SO2,Wed,13,3,0.012727273
2298,Alameda,SO2,Wed,13,4,0.011555556
2299,Alameda,SO2,Wed,14,1,0.031692308
2300,Alameda,SO2,Wed,14,2,0.014461538
2301,Alameda,SO2,Wed,14,3,0.012555556
2302,Alameda,SO2,Wed,14,4,0.010111111
2303,Alameda,SO2,Wed,15,1,0.027794872
2304,Alameda,SO2,Wed,15,2,0.012717949
2305,Alameda,SO2,Wed,15,3,0.014153846
2306,Alameda,SO2,Wed,15,4,0.010222222
2307,Alameda,SO2,Wed,16,1,0.035487179
2308,Alameda,SO2,Wed,16,2,0.011589744
2309,Alameda,SO2,Wed,16,3,0.011333333
2310,Alameda,SO2,Wed,16,4,0.013444444
2311,Alameda,SO2,Wed,17,1,0.041538462
2312,Alameda,SO2,Wed,17,2,0.013333333
2313,Alameda,SO2,Wed,17,3,0.022
2314,Alameda,SO2,Wed,17,4,0.009111111
2315,Alameda,SO2,Wed,18,1,0.024410256
2316,Alameda,SO2,Wed,18,2,0.014153846
2317,Alameda,SO2,Wed,18,3,0.025777778
2318,Alameda,SO2,Wed,18,4,0.009111111
2319,Alameda,SO2,Wed,19,1,0.012923077
2320,Alameda,SO2,Wed,19,2,0.010769231
2321,Alameda,SO2,Wed,19,3,0.011
2322,Alameda,SO2,Wed,19,4,0.010222222
2323,Alameda,SO2,Wed,20,1,0.011794872
2324,Alameda,SO2,Wed,20,2,0.010777778
2325,Alameda,SO2,Wed,20,3,0.009444444
2326,Alameda,SO2,Wed,20,4,0.008333333
2327,Alameda,SO2,Wed,21,1,0.011179487
2328,Alameda,SO2,Wed,21,2,0.011555556
2329,Alameda,SO2,Wed,21,3,0.009222222
2330,Alameda,SO2,Wed,21,4,0.007777778
2331,Alameda,SO2,Wed,22,1,0.010769231
2332,Alameda,SO2,Wed,22,2,0.012111111
2333,Alameda,SO2,Wed,22,3,0.009222222
2334,Alameda,SO2,Wed,22,4,0.008111111
2335,Alameda,SO2,Wed,23,1,0.011076923
2336,Alameda,SO2,Wed,23,2,0.012888889
2337,Alameda,SO2,Wed,23,3,0.016888889
2338,Alameda,SO2,Wed,23,4,0.008111111
2339,Alameda,SO2,Thu,0,1,0.010358974
2340,Alameda,SO2,Thu,0,2,0.012111111
2341,Alameda,SO2,Thu,0,3,0.014
2342,Alameda,SO2,Thu,0,4,0.007666667
2343,Alameda,SO2,Thu,1,1,0.009846154
2344,Alameda,SO2,Thu,1,2,0.011111111
2345,Alameda,SO2,Thu,1,3,0.010777778
2346,Alameda,SO2,Thu,1,4,0.007222222
2347,Alameda,SO2,Thu,2,1,0.009538462
2348,Alameda,SO2,Thu,2,2,0.010888889
2349,Alameda,SO2,Thu,2,3,0.009333333
2350,Alameda,SO2,Thu,2,4,0.007333333
2351,Alameda,SO2,Thu,4,4,0.010666667
